,Unnamed: 0,Unnamed: 0.1,No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,PM2.5_cluster,PM10_cluster,TEMP_cluster,PRES_cluster,DEWP_cluster,RAIN_cluster,WSPM_cluster,time_set,wd_cluster,TEMP_cluster_cluster,PRES_cluster_cluster,DEWP_cluster_cluster,RAIN_cluster_cluster,WSPM_cluster_cluster,PM10_cluster_cluster
5139,20456,,20457,31.0,54.0,2.0,44.0,600.0,51.0,23.9,993.7,15.9,0.0,E,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 08:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5140,20457,,20458,31.0,54.0,2.0,44.0,600.0,51.0,26.6,993.7,15.3,0.0,NE,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 09:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5141,20458,,20459,21.0,40.0,2.0,35.0,500.0,59.0,28.7,993.4,12.6,0.0,NE,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 10:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5142,20459,,20460,16.0,26.0,3.0,23.0,400.0,76.0,30.3,993.2,10.3,0.0,WNW,3.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 11:00:00,WNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5143,20460,,20461,16.0,27.0,6.0,14.0,400.0,92.0,31.3,992.8,10.6,0.0,WNW,3.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 12:00:00,WNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5144,20461,,20462,10.0,19.0,4.0,8.0,300.0,92.0,32.2,992.5,10.8,0.0,NNW,3.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 13:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5145,20462,,20463,10.0,18.0,3.0,7.0,300.0,92.0,31.5,992.1,9.7,0.0,NW,2.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 14:00:00,NW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5146,20463,,20464,7.0,19.0,3.0,12.0,300.0,85.0,31.7,991.9,9.8,0.0,NNW,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 15:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5147,20464,,20465,11.0,16.0,4.0,17.0,400.0,81.0,32.0,991.4,9.5,0.0,NW,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 16:00:00,NW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5148,20465,,20466,7.0,38.0,3.0,21.0,400.0,76.0,29.9,992.8,11.4,0.0,NE,2.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 17:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5149,20466,,20467,11.0,107.0,2.0,23.0,400.0,52.0,23.6,994.9,15.6,1.8,ESE,0.9,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 18:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_1_0
5150,20467,,20468,17.0,28.0,2.0,40.0,600.0,39.0,25.5,995.6,16.4,0.0,NW,1.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 19:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5151,20468,,20469,17.0,17.0,2.0,32.0,500.0,36.0,24.1,995.6,13.3,0.0,NW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 20:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5152,20469,,20470,12.0,18.0,2.0,26.0,400.0,37.0,24.1,996.5,11.8,0.0,NW,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 21:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5153,20470,,20471,10.0,10.0,2.0,26.0,400.0,38.0,24.0,997.2,11.0,0.0,NNW,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-01 22:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5154,20471,,20472,10.0,16.0,2.0,35.0,400.0,31.0,23.8,997.3,10.8,0.0,NW,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-01 23:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5155,20472,,20473,8.0,18.0,2.0,38.0,400.0,28.0,23.1,997.3,10.5,0.0,NW,2.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 00:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5156,20473,,20474,6.0,13.0,2.0,43.0,400.0,20.0,23.1,997.5,10.5,0.0,NW,1.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 01:00:00,NW_1,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5157,20474,,20475,7.0,10.0,2.0,40.0,400.0,18.0,22.4,997.8,10.2,0.0,NNW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 02:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5158,20475,,20476,7.0,11.0,2.0,36.0,300.0,19.0,21.8,997.7,10.3,0.0,NW,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 03:00:00,NW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5159,20476,,20477,6.0,14.0,2.0,43.0,200.0,23.0,22.6,997.9,9.4,0.0,NNW,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 04:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5160,20477,,20478,7.0,17.0,2.0,45.0,400.0,19.0,20.5,998.1,10.9,0.0,ENE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 05:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5161,20478,,20479,10.0,31.0,4.0,46.0,400.0,15.0,21.0,998.7,11.9,0.0,ENE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 06:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5162,20479,,20480,12.0,33.0,7.0,41.0,600.0,20.0,23.7,998.7,12.3,0.0,NNE,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 07:00:00,NNE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5163,20480,,20481,9.0,23.0,10.0,30.0,500.0,37.0,25.3,999.1,11.5,0.0,NNW,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 08:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5164,20481,,20482,9.0,27.0,16.0,23.0,500.0,51.0,26.8,999.0,12.4,0.0,NNE,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 09:00:00,NNE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5165,20482,,20483,7.0,18.0,12.0,20.0,400.0,63.0,28.2,998.8,11.3,0.0,N,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 10:00:00,N_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5166,20483,,20484,3.0,5.0,2.0,14.0,300.0,83.0,29.7,998.4,8.7,0.0,WNW,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 11:00:00,WNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5167,20484,,20485,7.0,7.0,2.0,9.0,300.0,93.0,30.5,997.9,8.8,0.0,WNW,5.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 12:00:00,WNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5168,20485,,20486,9.0,17.0,2.0,9.0,300.0,97.0,31.2,997.2,7.6,0.0,N,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 13:00:00,N_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5169,20486,,20487,6.0,15.0,5.0,9.0,300.0,102.0,32.4,996.6,7.9,0.0,NW,3.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 14:00:00,NW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5170,20487,,20488,8.0,11.0,4.0,10.0,300.0,104.0,32.7,996.3,8.9,0.0,NNE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 15:00:00,NNE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5171,20488,,20489,7.0,7.0,2.0,11.0,200.0,100.0,33.3,996.0,5.8,0.0,N,3.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 16:00:00,N_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5172,20489,,20490,3.0,12.0,2.0,12.0,300.0,97.0,33.2,996.0,4.9,0.0,N,3.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 17:00:00,N_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5173,20490,,20491,3.0,7.0,2.0,14.0,300.0,96.0,32.9,996.5,3.7,0.0,NNE,3.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-02 18:00:00,NNE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5174,20491,,20492,5.0,19.0,2.0,22.0,300.0,83.0,31.6,997.3,5.2,0.0,ENE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 19:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5175,20492,,20493,10.0,38.0,2.0,35.0,400.0,64.0,28.5,998.1,7.7,0.0,NE,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 20:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5176,20493,,20494,15.0,51.0,2.0,52.0,700.0,42.0,23.8,999.2,9.8,0.0,ENE,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 21:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5177,20494,,20495,21.0,59.0,2.0,78.0,1000.0,13.0,22.2,999.9,11.9,0.0,NE,0.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 22:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5178,20495,,20496,38.0,73.0,2.0,89.0,1300.0,2.0,21.2,1000.5,11.8,0.0,NE,0.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-02 23:00:00,NE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5179,20496,,20497,48.0,86.0,2.0,84.0,1300.0,3.0,20.8,1001.4,10.6,0.0,E,2.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 00:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5180,20497,,20498,22.0,97.0,7.0,73.0,800.0,12.0,22.2,1002.0,11.9,0.0,ESE,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 01:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5181,20498,,20499,25.0,64.0,9.0,37.0,800.0,41.0,21.0,1002.8,11.6,0.0,E,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 02:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5182,20499,,20500,14.0,50.0,10.0,40.0,1000.0,26.0,20.2,1003.4,11.4,0.0,E,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 03:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5183,20500,,20501,16.0,58.0,20.0,52.0,1700.0,11.0,18.3,1004.0,12.7,0.0,NW,0.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 04:00:00,NW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5184,20501,,20502,21.0,70.0,16.0,60.0,1800.0,2.0,17.0,1004.2,12.5,0.0,NNW,0.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 05:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5185,20502,,20503,25.0,78.0,18.0,56.0,2100.0,5.0,19.1,1004.6,14.8,0.0,E,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 06:00:00,E_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5186,20503,,20504,31.0,74.0,36.0,54.0,2600.0,16.0,23.3,1005.1,12.6,0.0,E,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 07:00:00,E_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5187,20504,,20505,34.0,77.0,44.0,50.0,2600.0,28.0,24.7,1005.6,10.2,0.0,E,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 08:00:00,E_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5188,20505,,20506,16.0,38.0,13.0,29.0,900.0,46.0,25.5,1005.9,8.5,0.0,E,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 09:00:00,E_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5189,20506,,20507,12.0,24.0,3.0,24.0,500.0,57.0,26.3,1005.6,9.2,0.0,ENE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 10:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5190,20507,,20508,9.0,24.0,2.0,18.0,400.0,74.0,27.2,1005.3,8.6,0.0,E,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 11:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5191,20508,,20509,14.0,36.0,2.0,25.0,500.0,90.0,28.2,1004.9,9.5,0.0,S,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 12:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5192,20509,,20510,19.0,45.0,6.0,28.0,700.0,105.0,29.0,1004.0,10.2,0.0,NNW,1.2,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 13:00:00,NNW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5193,20510,,20511,33.0,72.0,15.0,32.0,1200.0,134.0,29.4,1003.3,10.0,0.0,SE,3.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 14:00:00,SE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5194,20511,,20512,45.0,78.0,18.0,29.0,1500.0,174.0,29.8,1002.9,10.4,0.0,ESE,2.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 15:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_0,PM10_0_2
5195,20512,,20513,45.0,74.0,16.0,22.0,1400.0,203.0,30.3,1002.5,9.2,0.0,S,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 16:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5196,20513,,20514,36.0,60.0,13.0,19.0,1200.0,200.0,30.2,1002.2,9.7,0.0,SSW,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 17:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5197,20514,,20515,31.0,62.0,10.0,21.0,1000.0,191.0,29.9,1002.3,9.9,0.0,S,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 18:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5198,20515,,20516,27.0,56.0,9.0,24.0,900.0,179.0,29.1,1002.7,10.2,0.0,SSE,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-03 19:00:00,SSE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_0,PM10_0_2
5199,20516,,20517,27.0,77.0,8.0,28.0,900.0,155.0,27.5,1003.3,11.9,0.0,S,3.6,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 20:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5200,20517,,20518,33.0,124.0,16.0,29.0,1300.0,134.0,26.0,1004.1,12.4,0.0,SSW,3.3,Dongsi,PM2.5_0,PM10_1,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 21:00:00,SSW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_1_0
5201,20518,,20519,34.0,80.0,15.0,31.0,1500.0,111.0,24.7,1005.2,11.3,0.0,SW,3.4,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 22:00:00,SW_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5202,20519,,20520,22.0,41.0,9.0,23.0,1000.0,88.0,23.9,1005.6,9.8,0.0,SSW,2.8,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_1,2015-07-03 23:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_1_1,PM10_0_2
5203,20520,,20521,18.0,38.0,10.0,29.0,1100.0,64.0,23.1,1005.8,9.5,0.0,SSW,2.3,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 00:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5204,20521,,20522,21.0,37.0,15.0,29.0,900.0,57.0,22.3,1006.0,9.8,0.0,SSW,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 01:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5205,20522,,20523,14.0,39.0,12.0,30.0,700.0,41.0,22.2,1006.2,10.0,0.0,SSW,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 02:00:00,SSW_2,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5206,20523,,20524,16.0,36.0,10.0,33.0,500.0,34.0,20.7,1005.8,11.1,0.0,SE,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 03:00:00,SE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5207,20524,,20525,16.0,39.0,10.0,39.0,500.0,40.0,20.0,1006.0,11.5,0.0,ESE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 04:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5208,20525,,20526,20.0,48.0,10.0,47.0,700.0,32.0,19.6,1007.0,12.4,0.0,ENE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 05:00:00,ENE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5209,20526,,20527,21.0,41.0,10.0,50.0,700.0,30.0,19.8,1006.1,13.7,0.0,ESE,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 06:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5210,20527,,20528,24.0,81.0,12.0,64.0,800.0,18.0,21.3,1005.8,14.5,0.0,E,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 07:00:00,E_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5211,20528,,20529,30.0,62.0,13.0,52.0,700.0,32.0,23.2,1006.0,12.8,0.0,S,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 08:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5212,20529,,20530,28.0,54.0,12.0,53.0,700.0,40.0,23.9,1006.4,12.5,0.0,S,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 09:00:00,S_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
5213,20530,,20531,30.0,64.0,10.0,62.0,700.0,38.0,23.8,1005.7,12.4,0.0,ESE,2.1,Dongsi,PM2.5_0,PM10_0,TEMP_1,PRES_0,DEWP_1,RAIN_0,WSPM_0,2015-07-04 10:00:00,ESE_0,TEMP_1_1,PRES_0_1,DEWP_1_1,RAIN_0_0,WSPM_0_1,PM10_0_2
