,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,PM2.5_cluster,PM10_cluster,TEMP_cluster,PRES_cluster,DEWP_cluster,RAIN_cluster,WSPM_cluster,time_set,wd_cluster
3410,16613,,,,,,,16614,31.0,35.0,21.0,65.0,1300.0,2.0,-7.0,1023.0,-15.7,0.0,ENE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 05:00:00,ENE_1
3411,16614,,,,,,,16615,32.0,36.0,25.0,61.0,1100.0,2.0,-7.0,1022.0,-17.2,0.0,ENE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 06:00:00,ENE_1
3412,16615,,,,,,,16616,28.0,37.0,23.0,62.0,1300.0,2.0,-7.0,1023.0,-17.0,0.0,NE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 07:00:00,NE_0
3413,16616,,,,,,,16617,42.0,59.0,26.0,66.0,1700.0,2.0,-8.0,1021.0,-16.4,0.0,ENE,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 08:00:00,ENE_0
3414,16617,,,,,,,16618,57.0,88.0,28.0,71.0,2100.0,2.0,-6.0,1025.0,-14.1,0.0,E,2.2,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 09:00:00,E_0
3415,16618,,,,,,,16619,84.0,110.0,37.0,79.0,2600.0,2.0,-4.0,1020.0,-12.0,0.0,ENE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 10:00:00,ENE_0
3416,16619,,,,,,,16620,,154.0,44.0,97.0,2800.0,7.0,-1.0,1020.0,-12.0,0.0,ENE,1.8,Dongsi,,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 11:00:00,ENE_0
3417,16620,,,,,,,16621,,,46.0,99.0,2600.0,13.0,1.0,1019.0,-12.4,0.0,E,0.9,Dongsi,,,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 12:00:00,E_0
3418,16621,,,,,,,16622,107.0,108.0,50.0,112.0,2800.0,11.0,2.0,1022.0,-13.4,0.0,E,0.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 13:00:00,E_0
3419,16622,,,,,,,16623,160.0,160.0,48.0,111.0,2700.0,16.0,3.0,1018.0,-12.5,0.0,SE,1.1,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 14:00:00,SE_0
3420,16623,,,,,,,16624,136.0,136.0,46.0,94.0,2200.0,32.0,4.0,1018.0,-13.8,0.0,WSW,2.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2015-01-22 15:00:00,WSW_0
3421,16624,,,,,,,16625,115.0,115.0,46.0,59.0,1500.0,55.0,4.0,1019.0,-12.9,0.0,W,2.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 16:00:00,W_0
3422,16625,,,,,,,16626,174.0,174.0,66.0,70.0,1900.0,53.0,3.0,1017.0,-12.1,0.0,WSW,3.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2015-01-22 17:00:00,WSW_0
3423,16626,,,,,,,16627,258.0,268.0,87.0,114.0,2700.0,12.0,2.0,1017.0,-11.2,0.0,S,1.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 18:00:00,S_0
3424,16627,,,,,,,16628,220.0,227.0,74.0,104.0,2500.0,8.0,2.0,1016.0,-9.9,0.0,S,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 19:00:00,S_0
3425,16628,,,,,,,16629,208.0,208.0,62.0,100.0,2400.0,3.0,1.0,1016.0,-9.6,0.0,SSE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 20:00:00,SSE_0
3426,16629,,,,,,,16630,204.0,204.0,58.0,101.0,2400.0,2.0,1.0,1017.0,-9.6,0.0,SSE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 21:00:00,SSE_0
3427,16630,,,,,,,16631,208.0,208.0,66.0,101.0,3800.0,2.0,-1.0,1018.0,-9.6,0.0,SE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 22:00:00,SE_0
3428,16631,,,,,,,16632,211.0,211.0,73.0,97.0,3400.0,2.0,-4.0,1017.0,-10.8,0.0,E,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-22 23:00:00,E_0
3429,16632,,,,,,,16633,202.0,202.0,68.0,91.0,2800.0,2.0,-5.0,1013.0,-10.8,0.0,N,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 00:00:00,N_0
3430,16633,,,,,,,16634,243.0,243.0,73.0,117.0,4300.0,2.0,-5.0,1014.0,-10.0,0.0,SE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 01:00:00,SE_0
3431,16634,,,,,,,16635,286.0,286.0,74.0,128.0,4600.0,2.0,-5.0,1016.0,-10.0,0.0,ESE,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 02:00:00,ESE_0
3432,16635,,,,,,,16636,265.0,265.0,72.0,120.0,3000.0,2.0,-6.0,1017.0,-10.1,0.0,N,0.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 03:00:00,N_0
3433,16636,,,,,,,16637,260.0,260.0,69.0,115.0,3200.0,3.0,-7.0,1014.0,-10.9,0.0,ESE,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 04:00:00,ESE_0
3434,16637,,,,,,,16638,239.0,239.0,65.0,105.0,3900.0,2.0,-7.0,1012.0,-11.9,0.0,E,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 05:00:00,E_0
3435,16638,,,,,,,16639,208.0,208.0,59.0,104.0,3700.0,2.0,-7.0,1016.0,-12.3,0.0,ENE,1.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 06:00:00,ENE_0
3436,16639,,,,,,,16640,201.0,201.0,61.0,101.0,3100.0,2.0,-8.0,1017.0,-13.2,0.0,E,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 07:00:00,E_0
3437,16640,,,,,,,16641,197.0,197.0,58.0,99.0,3200.0,2.0,-8.0,1012.0,-12.5,0.0,ENE,1.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 08:00:00,ENE_0
3438,16641,,,,,,,16642,193.0,194.0,61.0,97.0,3000.0,3.0,-4.0,1013.0,-12.0,0.0,E,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 09:00:00,E_0
3439,16642,,,,,,,16643,195.0,195.0,67.0,91.0,2800.0,8.0,-1.0,1013.0,-10.9,0.0,ENE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 10:00:00,ENE_0
3440,16643,,,,,,,16644,209.0,209.0,68.0,96.0,2900.0,10.0,0.0,1013.0,-11.1,0.0,SE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 11:00:00,SE_0
3441,16644,,,,,,,16645,216.0,216.0,66.0,98.0,2900.0,12.0,1.0,1013.0,-11.4,0.0,ENE,1.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 12:00:00,ENE_0
3442,16645,,,,,,,16646,214.0,214.0,70.0,101.0,2900.0,12.0,3.0,1012.0,-11.0,0.0,NNW,0.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 13:00:00,NNW_0
3443,16646,,,,,,,16647,217.0,217.0,75.0,105.0,3000.0,15.0,3.0,1013.0,-11.7,0.0,ESE,0.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 14:00:00,ESE_0
3444,16647,,,,,,,16648,168.0,168.0,83.0,87.0,2300.0,19.0,4.0,1012.0,-12.0,0.0,NNE,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 15:00:00,NNE_0
3445,16648,,,,,,,16649,159.0,159.0,78.0,102.0,2300.0,16.0,5.0,1010.0,-11.6,0.0,ESE,0.9,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 16:00:00,ESE_0
3446,16649,,,,,,,16650,233.0,233.0,78.0,150.0,3500.0,6.0,3.0,1011.0,-11.7,0.0,ENE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_0,DEWP_0,RAIN_0,WSPM_0,2015-01-23 17:00:00,ENE_0
3447,16650,,,,,,,16651,265.0,265.0,82.0,158.0,3700.0,2.0,2.0,1014.0,-9.6,0.0,ENE,1.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 18:00:00,ENE_0
3448,16651,,,,,,,16652,267.0,272.0,86.0,159.0,4200.0,2.0,-1.0,1013.0,-9.6,0.0,E,0.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 19:00:00,E_0
3449,16652,,,,,,,16653,276.0,276.0,76.0,144.0,4300.0,2.0,-1.0,1014.0,-9.1,0.0,NW,0.8,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 20:00:00,NW_0
3450,16653,,,,,,,16654,279.0,279.0,75.0,142.0,4500.0,2.0,-2.0,1015.0,-10.1,0.0,ENE,0.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 21:00:00,ENE_0
3451,16654,,,,,,,16655,287.0,287.0,69.0,147.0,5100.0,3.0,-3.0,1019.0,-9.9,0.0,NE,0.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 22:00:00,NE_0
3452,16655,,,,,,,16656,281.0,287.0,67.0,150.0,5400.0,2.0,-4.0,1019.0,-10.2,0.0,E,1.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-23 23:00:00,E_0
3453,16656,,,,,,,16657,280.0,280.0,81.0,152.0,5000.0,2.0,-2.0,1015.0,-10.6,0.0,NNE,1.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 00:00:00,NNE_0
3454,16657,,,,,,,16658,166.0,166.0,54.0,102.0,2300.0,2.0,1.0,1021.0,-11.8,0.0,NE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 01:00:00,NE_0
3455,16658,,,,,,,16659,54.0,54.0,20.0,58.0,1000.0,16.0,1.0,1020.0,-11.4,0.0,NE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 02:00:00,NE_0
3456,16659,,,,,,,16660,31.0,31.0,17.0,54.0,800.0,20.0,1.0,1018.0,-12.1,0.0,ENE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 03:00:00,ENE_0
3457,16660,,,,,,,16661,34.0,34.0,18.0,57.0,800.0,16.0,1.0,1022.0,-12.1,0.0,ENE,2.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 04:00:00,ENE_0
3458,16661,,,,,,,16662,30.0,30.0,16.0,58.0,800.0,17.0,1.0,1021.0,-12.4,0.0,NE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 05:00:00,NE_0
3459,16662,,,,,,,16663,26.0,26.0,11.0,46.0,600.0,33.0,-2.0,1021.0,-11.8,0.0,ESE,0.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 06:00:00,ESE_0
3460,16663,,,,,,,16664,16.0,16.0,12.0,55.0,600.0,23.0,-4.0,1020.0,-13.2,0.0,ENE,0.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 07:00:00,ENE_0
3461,16664,,,,,,,16665,91.0,143.0,36.0,68.0,1500.0,10.0,0.0,1024.0,-7.5,0.0,SSE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 08:00:00,SSE_0
3462,16665,,,,,,,16666,100.0,133.0,29.0,57.0,1300.0,15.0,1.0,1021.0,-6.8,0.0,S,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 09:00:00,S_0
3463,16666,,,,,,,16667,97.0,126.0,29.0,55.0,1400.0,17.0,1.0,1024.0,-7.5,0.0,SSW,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 10:00:00,SSW_0
3464,16667,,,,,,,16668,106.0,115.0,35.0,60.0,1700.0,17.0,2.0,1022.0,-7.9,0.0,SE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 11:00:00,SE_0
3465,16668,,,,,,,16669,106.0,106.0,38.0,55.0,1700.0,24.0,3.0,1022.0,-9.0,0.0,SE,1.9,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 12:00:00,SE_0
3466,16669,,,,,,,16670,99.0,99.0,38.0,51.0,1700.0,35.0,3.0,1022.0,-10.3,0.0,S,1.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 13:00:00,S_0
3467,16670,,,,,,,16671,107.0,107.0,35.0,50.0,1700.0,39.0,3.0,1024.0,-11.7,0.0,SE,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 14:00:00,SE_0
3468,16671,,,,,,,16672,98.0,98.0,26.0,46.0,1500.0,42.0,3.0,1019.0,-11.7,0.0,ESE,2.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 15:00:00,ESE_0
3469,16672,,,,,,,16673,64.0,65.0,21.0,46.0,1400.0,34.0,3.0,1020.0,-11.0,0.0,E,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 16:00:00,E_0
3470,16673,,,,,,,16674,65.0,72.0,22.0,53.0,1600.0,25.0,3.0,1020.0,-10.6,0.0,E,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 17:00:00,E_0
3471,16674,,,,,,,16675,83.0,91.0,27.0,73.0,1900.0,11.0,2.0,1022.0,-8.2,0.0,WNW,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 18:00:00,WNW_0
3472,16675,,,,,,,16676,85.0,94.0,22.0,71.0,2000.0,10.0,1.0,1020.0,-5.9,0.0,ESE,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 19:00:00,ESE_0
3473,16676,,,,,,,16677,81.0,86.0,16.0,60.0,1500.0,15.0,0.0,1024.0,-3.9,0.2,SE,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 20:00:00,SE_0
3474,16677,,,,,,,16678,80.0,80.0,12.0,63.0,1500.0,8.0,-1.0,1025.0,-3.5,0.0,ESE,1.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 21:00:00,ESE_0
3475,16678,,,,,,,16679,98.0,98.0,10.0,64.0,1500.0,2.0,-1.0,1021.0,-3.0,0.0,S,0.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 22:00:00,S_0
3476,16679,,,,,,,16680,101.0,101.0,9.0,55.0,1400.0,7.0,-1.0,1023.0,-3.5,0.0,S,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-24 23:00:00,S_0
3477,16680,,,,,,,16681,105.0,105.0,9.0,54.0,1400.0,7.0,-1.0,1021.0,-3.5,0.0,SE,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 00:00:00,SE_0
3478,16681,,,,,,,16682,82.0,82.0,10.0,40.0,1100.0,16.0,0.0,1025.0,-2.9,0.0,SSE,0.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 01:00:00,SSE_0
3479,16682,,,,,,,16683,106.0,106.0,10.0,51.0,1300.0,4.0,0.0,1024.0,-3.2,0.0,WSW,1.3,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 02:00:00,WSW_0
3480,16683,,,,,,,16684,87.0,87.0,10.0,48.0,900.0,4.0,0.0,1023.0,-3.7,0.0,W,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 03:00:00,W_0
3481,16684,,,,,,,16685,79.0,79.0,10.0,42.0,800.0,11.0,0.0,1024.0,-3.7,0.0,S,1.0,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 04:00:00,S_0
3482,16685,,,,,,,16686,69.0,69.0,12.0,34.0,900.0,18.0,0.0,1022.0,-3.7,0.0,SSE,0.8,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 05:00:00,SSE_0
3483,16686,,,,,,,16687,74.0,74.0,11.0,44.0,1100.0,10.0,0.0,1023.0,-2.9,0.0,SE,0.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 06:00:00,SE_0
3484,16687,,,,,,,16688,86.0,86.0,12.0,52.0,1300.0,3.0,0.0,1021.0,-4.1,0.0,WSW,0.9,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 07:00:00,WSW_2
3485,16688,,,,,,,16689,96.0,96.0,13.0,51.0,1300.0,3.0,0.0,1022.0,-4.6,0.0,WSW,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 08:00:00,WSW_2
3486,16689,,,,,,,16690,106.0,106.0,14.0,52.0,1400.0,2.0,0.0,1020.0,-4.4,0.0,WSW,1.7,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 09:00:00,WSW_2
3487,16690,,,,,,,16691,111.0,111.0,17.0,49.0,1400.0,7.0,1.0,1021.0,-3.7,0.0,WSW,1.4,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 10:00:00,WSW_2
3488,16691,,,,,,,16692,121.0,121.0,24.0,47.0,1500.0,14.0,2.0,1023.0,-4.1,0.0,SSW,1.1,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 11:00:00,SSW_0
3489,16692,,,,,,,16693,136.0,136.0,28.0,47.0,1500.0,20.0,2.0,1021.0,-5.0,0.0,SSW,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 12:00:00,SSW_0
3490,16693,,,,,,,16694,149.0,149.0,25.0,47.0,1400.0,25.0,3.0,1019.0,-4.0,0.0,S,1.1,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 13:00:00,S_0
3491,16694,,,,,,,16695,129.0,129.0,32.0,41.0,1300.0,34.0,3.5,1018.9,-4.5,0.0,WSW,1.5,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 14:00:00,WSW_0
3492,16695,,,,,,,16696,139.0,139.0,31.0,42.0,1300.0,43.0,4.0,1021.0,-4.7,0.0,WSW,0.6,Dongsi,PM2.5_0,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 15:00:00,WSW_0
3493,16696,,,,,,,16697,157.0,157.0,30.0,54.0,1400.0,37.0,3.0,1020.0,-5.2,0.0,ESE,2.1,Dongsi,PM2.5_1,PM10_0,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 16:00:00,ESE_0
3494,16697,,,,,,,16698,169.0,169.0,25.0,66.0,1600.0,20.0,3.0,1021.0,-3.6,0.0,SW,2.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 17:00:00,SW_1
3495,16698,,,,,,,16699,206.0,206.0,22.0,74.0,1800.0,11.0,2.0,1016.0,-3.9,0.0,SW,1.6,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 18:00:00,SW_1
3496,16699,,,,,,,16700,207.0,207.0,18.0,62.0,1800.0,11.0,1.0,1020.0,-3.7,0.0,SW,1.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 19:00:00,SW_1
3497,16700,,,,,,,16701,205.0,205.0,16.0,61.0,1900.0,4.0,0.0,1021.0,-4.1,0.0,W,1.9,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 20:00:00,W_0
3498,16701,,,,,,,16702,222.0,222.0,20.0,66.0,2100.0,2.0,0.0,1019.0,-4.1,0.0,WSW,2.7,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_1,2015-01-25 21:00:00,WSW_1
3499,16702,,,,,,,16703,210.0,210.0,26.0,66.0,2200.0,2.0,0.0,1019.0,-3.7,0.0,WSW,1.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 22:00:00,WSW_1
3500,16703,,,,,,,16704,228.0,228.0,27.0,65.0,2200.0,2.0,0.0,1020.0,-3.4,0.0,WSW,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-25 23:00:00,WSW_1
3501,16704,,,,,,,16705,236.0,236.0,28.0,64.0,2400.0,2.0,-1.0,1019.0,-3.7,0.0,SW,1.2,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 00:00:00,SW_0
3502,16705,,,,,,,16706,243.0,243.0,26.0,63.0,2600.0,2.0,-4.0,1020.0,-6.0,0.0,SE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 01:00:00,SE_0
3503,16706,,,,,,,16707,246.0,246.0,23.0,64.0,2600.0,2.0,-2.0,1018.0,-4.0,0.0,ENE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 02:00:00,ENE_2
3504,16707,,,,,,,16708,239.0,239.0,22.0,66.0,2800.0,2.0,-4.0,1020.0,-5.1,0.0,ENE,1.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 03:00:00,ENE_2
3505,16708,,,,,,,16709,242.0,242.0,23.0,74.0,3600.0,2.0,-4.0,1019.0,-5.4,0.0,ENE,1.1,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 04:00:00,ENE_2
3506,16709,,,,,,,16710,236.0,236.0,26.0,79.0,3300.0,2.0,-4.0,1015.0,-5.5,0.0,ENE,1.0,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 05:00:00,ENE_2
3507,16710,,,,,,,16711,261.0,261.0,20.0,76.0,3800.0,2.0,-5.0,1017.0,-6.7,0.0,SE,0.4,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 06:00:00,SE_0
3508,16711,,,,,,,16712,279.0,279.0,18.0,72.0,3900.0,2.0,-5.0,1022.0,-6.2,0.0,SSW,0.3,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 07:00:00,SSW_0
3509,16712,,,,,,,16713,207.0,207.0,16.0,68.0,3200.0,2.0,-4.0,1022.0,-5.3,0.0,E,1.5,Dongsi,PM2.5_1,PM10_1,TEMP_0,PRES_1,DEWP_0,RAIN_0,WSPM_0,2015-01-26 08:00:00,E_0
