,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
overcast clouds_0,0.83,1.12,0.94,1.23,1.02,0.65,1.11,0.84,0.91,0.86,1.62,1.41,1.14,1.08,0.88,1.01,0.43,0.92,0.95,1.06,0.55,0.91,0.9,1.06,0.74,0.52,1.17,0.65,0.54,1.14,0.74,0.74,1.28,0.0,0.53,0.86,0.44,1.68,0.72,0.29,0.29,2.81,0.32,0.0,0.0,4.83,0.87,0.86,1.59,1.08,1.16,0.9,2.1,0.86,1.37,1.36,1.06,0.91,1.17,0.67,0.89,0.67,1.14,0.57,0.79,1.12,0.84,0.97,0.92,0.91,1.04,0.27,0.76,0.69,1.0,1.03,0.89,0.92,1.1,0.93,0.5,1.07,0.37,0.96,0.66,1.18,1.17,0.36,0.65,0.63,1.14,0.99,1.14,0.0,0.37,0.56,0.74,0.5,1.22,3.42,0.76,0.0,1.08,1.37,0.5,0.0,0.47,1.39,0.28,0.0,0.68,0.53,0.58,0.0,0.86,1.09,1.68,0.44,0.87,0.0,0.72,0.0,0.0,4.22,0.29,0.29,0.0,0.0,0.89,2.81,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,1.01,1.01,0.99
overcast clouds_2,0.31,1.58,0.63,1.66,1.18,0.13,1.23,1.04,0.76,0.76,2.38,1.46,0.95,0.69,0.94,0.99,0.27,0.61,0.35,0.64,0.15,0.15,0.77,0.92,0.33,0.35,0.34,0.08,0.52,0.0,0.0,0.73,0.06,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,1.55,0.66,1.58,0.62,1.46,11.86,1.54,1.06,0.64,0.34,0.68,1.13,0.87,0.74,0.7,0.16,1.37,0.61,0.31,0.28,0.71,0.16,0.8,0.32,0.34,0.28,0.91,0.96,0.64,0.87,0.0,0.5,0.32,0.44,0.14,0.0,1.92,0.58,0.34,1.32,0.08,0.0,0.0,0.61,0.0,0.0,1.87,0.54,0.0,0.0,0.93,0.44,0.75,0.0,0.51,0.07,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.7,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.85,0.97
overcast clouds_1,0.62,1.33,0.83,1.42,1.07,0.45,1.18,0.82,0.84,0.77,2.23,1.42,1.06,0.92,0.9,0.91,0.53,0.71,0.73,0.83,0.39,0.5,0.81,1.25,0.3,0.42,1.16,0.25,0.14,0.26,0.29,0.45,0.0,1.18,0.87,0.83,0.0,2.08,0.0,1.28,0.0,1.55,0.0,0.0,0.0,0.0,0.82,0.73,1.53,0.92,1.23,0.7,1.58,1.1,6.53,1.1,0.83,0.68,1.0,0.81,0.71,0.89,0.96,0.4,1.09,0.86,0.73,1.12,0.75,0.47,0.96,0.41,0.31,0.32,1.12,1.25,0.98,1.05,1.12,1.08,0.39,2.22,0.41,0.45,0.65,0.74,1.16,1.74,0.25,0.69,0.72,2.53,0.26,0.0,1.41,0.14,0.29,0.0,1.34,2.22,0.46,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.87,0.0,0.0,0.83,0.0,2.08,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.01,0.99
scattered clouds_0,1.21,0.82,1.15,0.93,1.0,1.29,1.05,0.96,1.37,0.63,1.07,1.38,1.4,0.74,1.45,0.59,0.59,0.5,0.7,0.53,0.57,0.79,0.26,0.5,0.42,0.28,0.79,0.83,0.18,0.77,0.85,0.42,1.19,0.81,0.6,0.0,0.13,0.96,0.82,0.67,0.0,1.61,0.0,0.0,1.72,5.52,1.3,0.58,1.58,0.74,1.15,0.51,1.24,0.78,0.97,1.56,0.53,0.66,0.74,1.24,0.56,1.12,1.46,0.58,0.73,0.66,0.83,0.67,0.27,0.82,1.81,0.64,0.43,1.05,0.43,0.67,0.41,0.58,1.16,0.41,0.28,0.54,0.14,0.16,0.25,0.73,0.79,0.28,0.83,0.24,0.5,0.64,0.77,0.0,0.07,0.19,0.85,0.57,0.84,0.46,0.43,0.5,0.71,1.28,1.15,1.15,0.8,1.06,0.32,0.81,0.0,0.6,0.67,0.0,0.0,0.0,0.96,0.13,0.33,0.0,0.82,0.92,0.0,0.0,0.0,0.67,0.0,0.0,0.0,1.61,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,1.01,0.96,1.0
light intensity drizzle_0,0.95,1.29,1.14,0.23,1.48,0.63,0.01,0.0,0.59,1.73,1.2,0.81,0.55,2.3,0.22,0.83,0.21,2.98,1.12,3.62,1.02,2.1,4.03,0.42,2.78,0.93,3.01,1.98,3.81,2.39,2.31,3.22,2.64,0.92,1.71,3.05,3.17,5.72,0.47,1.51,1.5,0.91,3.37,1.29,0.0,0.0,0.57,1.92,0.85,2.58,0.64,3.04,1.35,1.0,1.27,0.69,3.62,1.18,1.83,0.15,1.05,0.26,0.44,1.0,0.35,1.3,1.39,0.4,4.04,2.07,0.29,0.03,2.82,0.04,0.45,0.5,2.12,0.29,0.11,0.2,0.93,0.0,0.16,1.06,1.14,0.73,3.01,0.31,1.98,0.0,1.97,0.16,2.39,0.0,4.52,3.7,2.31,0.75,0.16,0.0,3.26,1.69,0.2,2.58,0.0,0.65,2.13,0.0,0.72,0.92,0.88,1.71,0.0,1.8,3.05,0.0,5.72,3.17,0.76,0.0,0.47,2.09,0.0,0.0,1.5,1.51,0.0,0.0,6.93,0.91,0.0,3.37,0.0,1.83,3.37,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.03,1.0
haze_0,0.66,0.86,0.68,1.57,0.64,0.57,1.77,1.78,0.76,1.8,0.86,0.69,0.64,0.78,0.55,2.29,0.19,0.79,3.43,0.98,2.31,0.74,0.92,1.83,0.75,1.74,0.69,0.71,1.05,0.78,1.47,0.35,0.32,11.18,0.54,0.88,0.76,0.57,3.44,0.8,0.0,0.0,0.0,0.0,1.03,0.0,0.72,1.89,0.72,0.86,0.6,0.8,0.94,0.62,0.68,0.66,0.98,3.63,0.41,0.52,2.62,0.48,0.61,2.34,0.88,2.45,2.2,0.66,0.96,0.75,0.66,0.44,0.77,0.2,2.04,2.21,1.81,1.65,0.23,0.28,1.78,1.83,0.0,0.19,1.2,3.26,0.69,3.81,0.71,1.71,0.59,0.59,0.78,0.0,0.08,1.07,1.47,1.58,3.0,0.82,0.36,0.59,0.42,0.34,2.41,1.38,0.32,0.63,0.38,11.18,0.0,0.54,6.37,0.0,0.88,0.0,0.57,0.76,1.19,4.95,3.44,2.2,0.0,0.0,0.0,0.8,2.2,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.08,1.01
light rain_1,1.5,0.76,1.31,0.4,0.96,1.37,0.23,0.1,0.66,0.74,1.27,1.02,0.8,2.39,0.78,0.21,1.45,2.05,0.46,1.58,0.32,1.5,1.22,0.08,1.68,0.11,1.15,1.47,0.72,1.47,1.05,1.15,2.14,0.0,2.05,1.21,1.57,3.27,0.0,0.0,0.82,1.99,0.92,0.0,0.0,0.0,0.73,0.74,0.94,1.63,1.29,1.96,1.26,1.16,1.19,0.84,1.58,0.43,6.89,0.92,0.24,1.02,0.6,0.29,0.98,0.75,0.51,0.51,1.22,1.52,0.51,0.49,1.6,0.9,0.09,0.23,0.32,0.09,0.0,2.47,0.1,0.0,1.76,5.31,0.21,0.42,1.15,0.69,1.47,0.0,0.69,0.26,1.47,0.0,1.56,0.74,1.05,0.7,0.0,0.0,1.18,0.0,0.0,2.29,1.07,0.0,0.0,0.0,0.79,0.0,5.42,2.05,0.0,5.9,1.21,0.0,3.27,1.57,0.41,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,1.99,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.93,1.0
few clouds_1,1.21,0.87,1.17,0.75,1.28,1.38,1.05,1.22,1.16,0.42,0.66,1.06,1.47,0.55,3.71,0.11,2.84,0.29,0.61,0.15,0.56,0.34,0.08,1.0,0.28,0.11,0.17,0.29,0.05,0.38,0.53,0.05,0.17,0.0,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.15,6.91,1.25,0.37,1.03,0.38,1.21,0.28,0.75,0.62,0.5,1.27,0.15,0.51,0.9,7.12,0.13,2.08,1.36,0.58,0.32,0.52,0.36,0.77,0.09,0.31,1.8,2.52,0.25,2.68,0.76,0.06,0.55,0.14,0.73,1.55,0.1,0.0,0.0,0.59,0.21,0.58,0.17,0.0,0.29,0.0,0.39,1.69,0.38,0.0,0.0,0.05,0.53,0.0,1.75,2.3,0.05,0.0,1.55,0.18,1.44,0.0,1.01,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.15,0.0,0.6,0.0,0.42,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.0,1.03,0.9,0.98
light snow_0,0.0,1.52,0.02,2.13,0.23,0.0,2.58,2.21,0.46,1.87,1.1,0.68,0.35,1.03,0.17,6.23,0.01,0.93,2.35,1.22,2.4,0.31,1.04,1.7,0.23,7.01,0.36,0.08,0.91,0.15,0.0,0.0,0.09,0.0,0.99,0.48,0.33,0.0,4.32,9.19,6.51,0.0,6.34,5.97,0.0,0.0,0.43,2.08,0.76,1.14,0.4,0.95,1.11,0.85,1.34,0.44,1.22,2.46,0.58,0.02,7.22,0.19,0.19,2.37,0.3,1.76,0.77,1.19,1.02,0.28,0.3,0.0,0.23,0.0,1.91,5.55,1.42,4.38,0.25,0.0,7.17,4.03,1.68,0.0,0.77,1.77,0.36,1.27,0.08,2.19,0.41,0.0,0.15,0.0,1.28,0.93,0.0,2.48,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.48,0.0,0.0,0.33,2.62,0.0,4.32,0.0,0.0,0.0,6.51,9.19,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,1.3,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.09,1.01
scattered clouds_2,1.57,0.79,1.43,0.38,1.33,1.71,0.41,0.7,1.1,0.53,0.82,1.17,2.06,0.67,1.81,0.26,2.46,0.39,0.53,0.3,0.53,0.39,0.18,0.31,0.3,0.08,0.27,0.29,0.25,0.0,0.35,0.47,0.46,2.26,0.21,0.0,0.18,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.48,1.18,0.55,1.35,0.36,0.89,0.46,0.72,1.17,0.3,0.54,0.92,2.15,0.19,8.54,1.1,0.54,0.7,0.54,0.59,0.45,0.19,0.42,1.42,0.89,0.28,1.83,0.27,0.23,0.4,0.4,0.4,0.82,0.09,0.0,0.0,0.76,0.47,0.38,0.27,0.0,0.29,0.0,0.52,0.3,0.0,0.0,0.0,0.26,0.35,0.0,0.19,0.0,0.42,0.0,1.23,0.49,0.4,0.0,0.0,0.0,0.0,2.26,1.07,0.21,0.0,0.0,0.0,0.0,0.33,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.93,0.96
scattered clouds_1,1.32,0.89,1.23,0.8,1.15,1.43,0.69,0.9,1.34,0.71,1.02,1.3,1.84,0.75,1.57,0.35,0.66,0.5,0.61,0.57,0.46,0.57,0.36,0.48,0.52,0.21,0.82,0.43,0.31,0.44,0.55,0.0,0.1,0.58,0.86,0.35,0.0,1.37,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.63,1.47,0.72,1.02,0.5,1.17,0.63,0.96,1.44,0.57,0.59,0.76,1.37,0.3,1.0,4.78,0.48,0.32,0.91,0.65,0.63,0.36,0.58,1.61,0.79,0.49,1.89,0.51,0.6,0.83,0.36,0.14,1.26,0.22,0.33,0.2,0.22,0.96,0.75,0.82,0.2,0.43,0.0,0.36,0.2,0.44,0.0,0.2,0.32,0.55,0.14,1.2,1.98,0.0,0.0,1.02,0.1,0.0,0.0,0.0,0.76,0.0,0.58,0.74,0.86,0.0,1.52,0.35,0.0,1.37,0.0,0.0,3.95,0.0,2.64,0.0,0.0,0.0,0.95,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.93,0.97
fog_0,1.03,1.34,1.06,1.28,0.7,0.87,0.6,0.31,0.79,2.24,0.64,0.65,0.7,1.26,0.69,1.34,0.31,1.06,1.78,1.34,6.26,1.03,1.55,2.5,0.84,3.32,0.49,1.33,1.2,0.97,0.82,0.95,1.09,0.0,0.0,1.27,0.95,0.36,1.84,1.98,3.44,0.0,1.11,2.54,6.39,0.0,0.76,2.39,0.58,1.39,0.76,1.08,0.7,0.51,0.52,0.67,1.34,1.92,0.65,0.55,1.63,0.56,0.58,6.38,0.04,2.49,3.28,0.22,1.6,1.08,0.81,0.91,0.86,0.0,2.72,0.9,2.08,0.16,0.0,0.61,3.41,0.0,0.0,0.7,1.0,0.77,0.49,0.21,1.33,0.36,0.65,2.33,0.97,0.0,0.73,1.23,0.82,3.23,0.21,0.0,0.97,0.0,2.37,1.17,0.0,6.01,0.4,0.0,5.7,0.0,1.53,0.0,0.0,0.0,1.27,0.0,0.36,0.95,0.5,0.0,1.84,0.0,0.0,0.0,3.44,1.98,0.0,0.0,0.0,0.0,0.0,1.11,6.39,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.21,1.06
overcast clouds_3,0.15,2.02,0.38,1.81,1.0,0.02,1.15,1.63,0.35,0.58,2.45,0.87,0.44,0.46,0.52,0.73,0.15,0.35,0.54,0.63,0.32,0.16,0.48,2.04,0.09,0.83,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.53,0.71,0.49,0.89,0.35,0.68,1.15,1.07,0.48,0.63,0.53,0.2,0.39,0.48,0.38,0.31,0.29,32.58,0.7,0.55,1.34,0.46,0.17,0.63,0.4,0.09,0.54,1.76,0.41,0.29,2.2,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.4,0.49,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.34,0.0,0.0,0.46,0.46,4.14,0.0,9.73,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.94,0.98
mist_1,1.0,0.98,0.96,1.23,0.82,0.97,0.85,0.46,0.77,2.01,0.75,0.74,0.81,1.24,0.62,1.21,0.48,1.16,1.75,1.23,2.34,1.09,1.36,1.03,1.21,1.07,0.57,0.8,1.73,1.24,1.29,0.8,1.01,0.0,1.14,0.93,0.48,0.46,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.74,1.74,0.68,1.33,0.9,1.19,0.71,0.58,0.82,0.84,1.23,1.75,1.12,0.56,1.33,0.79,0.69,2.19,0.64,6.21,2.16,0.66,1.28,1.11,0.78,0.52,1.24,0.19,1.16,1.82,1.66,0.55,0.0,0.45,1.11,0.58,0.0,0.0,1.59,2.44,0.57,3.15,0.8,0.0,0.47,0.54,1.24,0.0,3.05,1.56,1.29,5.19,2.12,1.31,0.66,0.0,0.0,1.08,0.0,0.0,1.02,0.0,3.63,0.0,0.98,1.14,1.26,0.0,0.93,7.09,0.46,0.48,0.0,5.23,0.0,10.47,0.0,0.0,0.63,0.0,0.0,0.0,9.64,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.11,1.02
mist_2,1.11,1.24,1.02,1.08,0.88,1.2,0.46,0.23,0.89,2.06,0.93,0.7,0.77,1.1,0.76,0.98,0.48,1.0,1.35,1.26,1.57,0.9,1.22,0.82,0.37,0.68,0.43,0.71,1.59,1.14,1.18,0.42,0.79,0.0,0.0,0.48,0.0,1.9,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.86,1.4,0.7,1.16,0.45,1.02,0.98,0.98,0.88,0.71,1.26,1.37,0.84,0.81,1.16,0.63,0.88,1.56,0.5,1.73,11.33,1.04,1.19,0.85,0.69,0.54,0.38,0.07,0.85,0.7,1.33,0.57,0.0,0.0,0.61,0.0,0.0,0.0,2.15,1.45,0.43,1.1,0.71,0.0,0.37,0.42,1.14,0.0,1.8,1.48,1.18,2.61,0.28,0.91,0.34,0.0,0.7,0.84,0.0,4.56,3.71,2.09,0.0,0.0,0.0,0.0,5.27,0.0,0.48,0.0,1.9,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,4.02,1.59,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.17,1.04
broken clouds_2,0.62,1.16,0.54,1.53,0.83,0.7,2.13,2.97,0.72,0.51,0.66,2.16,0.93,0.57,0.96,1.36,0.47,0.36,0.7,0.05,0.0,0.2,0.33,0.0,0.11,0.15,0.11,0.26,0.0,0.0,0.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.29,0.94,0.51,1.55,0.35,0.57,0.43,0.82,0.93,0.05,0.6,0.29,0.5,1.02,0.47,0.9,0.0,0.0,0.55,0.95,32.75,0.34,0.21,0.97,1.81,0.11,2.15,0.0,1.58,0.0,1.04,1.78,2.52,0.16,0.16,2.32,0.48,1.54,1.0,0.11,0.0,0.26,0.0,0.0,0.0,0.0,7.67,0.29,0.0,0.09,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.01
drizzle_0,0.81,1.34,1.19,0.11,1.66,0.39,0.0,0.0,0.39,1.94,1.05,0.58,0.48,2.46,0.14,0.91,0.04,3.61,1.36,3.96,1.05,1.87,5.95,0.31,3.85,1.26,3.36,1.76,7.28,1.38,1.98,3.42,2.11,0.86,1.28,2.85,4.31,3.06,0.0,2.12,5.61,0.0,7.88,0.0,3.64,0.0,0.36,2.22,0.6,2.78,0.49,3.68,1.14,0.98,0.96,0.56,3.96,1.42,1.55,0.12,1.15,0.27,0.34,1.09,0.48,1.09,1.12,0.06,6.01,1.83,0.15,0.19,3.9,0.0,0.34,0.25,1.42,0.23,0.0,0.0,1.24,0.0,0.0,0.33,0.71,1.1,3.36,0.59,1.76,0.0,2.37,0.3,1.38,0.0,4.74,7.47,1.98,0.4,0.0,0.0,3.51,0.0,0.0,1.96,0.61,0.0,1.14,1.12,0.68,0.86,0.55,1.28,0.0,4.49,2.85,0.0,3.06,4.31,1.41,0.0,0.0,3.9,0.0,0.0,5.61,2.12,0.0,0.0,0.0,0.0,0.0,7.88,3.64,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.0,1.02
proximity thunderstorm_0,2.13,0.08,1.17,0.03,0.37,2.72,0.01,0.02,1.07,1.22,0.9,1.26,1.16,2.14,0.54,0.11,0.68,2.48,0.73,1.99,0.54,5.76,0.98,0.07,3.81,0.13,4.27,7.55,1.35,5.24,5.62,3.86,4.9,0.0,4.24,7.16,6.34,0.52,0.89,0.72,0.0,6.99,1.61,0.0,1.86,0.0,1.03,1.32,1.38,2.39,1.02,2.54,1.18,0.43,0.75,1.39,1.99,0.74,1.54,0.44,0.14,0.78,0.95,0.56,0.12,0.53,0.46,0.25,1.01,5.83,0.66,0.4,3.87,0.71,0.08,0.07,0.32,0.0,0.0,0.51,0.13,0.0,0.0,1.02,0.36,0.66,4.27,0.0,7.55,0.0,6.06,0.0,5.24,0.0,0.15,1.38,5.62,0.0,0.0,0.0,3.87,0.0,0.0,4.79,0.63,0.0,7.57,0.0,1.39,0.0,2.79,4.24,0.0,0.0,7.16,0.0,0.52,6.34,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,6.99,0.0,1.61,1.86,3.49,6.45,0.0,0.0,0.0,0.0,0.0,20.96,0.0,0.0,0.0,0.0,0.0,1.0,0.98,1.01
few clouds_0,1.07,0.85,1.13,0.95,1.13,1.11,1.21,1.48,1.36,0.6,0.94,1.26,1.65,0.59,1.91,0.48,0.79,0.36,0.61,0.33,0.53,0.57,0.16,0.75,0.42,0.28,0.58,0.65,0.17,0.36,0.4,0.2,1.25,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.78,0.0,0.87,0.0,0.0,0.0,1.3,0.54,1.41,0.51,1.07,0.37,1.04,0.6,0.8,1.89,0.33,0.55,0.73,1.91,0.41,1.7,1.61,0.55,0.86,0.73,0.77,0.48,0.17,0.59,2.24,1.43,0.43,1.24,0.72,0.55,0.62,0.43,0.91,0.55,0.29,0.9,0.0,0.0,0.98,0.58,0.58,0.0,0.65,0.56,0.15,0.67,0.36,0.0,0.0,0.18,0.4,0.44,1.64,1.62,0.2,1.16,0.83,1.34,0.68,0.0,0.63,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.96,0.99
scattered clouds_3,1.67,0.65,1.38,0.46,1.1,2.11,0.48,0.72,1.2,0.62,0.8,1.05,2.27,0.55,1.94,0.13,1.85,0.34,0.58,0.4,0.86,0.49,0.42,0.23,0.6,0.0,0.0,0.91,0.0,0.44,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.63,0.99,0.45,1.25,0.35,0.9,0.0,1.01,0.98,0.4,0.63,0.84,1.89,0.1,0.72,1.45,0.89,0.32,0.14,0.68,0.0,0.34,0.53,1.78,31.36,0.62,1.59,0.26,0.24,0.0,0.0,1.65,0.5,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.91,0.0,0.0,0.0,0.44,0.0,1.99,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.02,0.94
heavy intensity rain_0,1.9,0.13,1.25,0.01,0.75,1.9,0.03,0.0,0.77,1.59,0.91,0.98,0.74,2.08,0.41,0.08,0.85,2.98,0.89,2.7,0.48,5.45,2.44,0.0,5.36,0.21,4.26,6.56,2.74,6.53,5.64,6.73,4.22,2.35,9.12,7.06,5.51,2.08,0.0,0.0,0.0,2.32,2.15,0.0,9.92,0.0,0.78,1.77,1.03,2.25,0.77,3.01,1.05,0.41,0.82,0.94,2.7,0.92,1.92,0.47,0.1,0.45,0.54,0.49,0.24,0.95,0.58,0.08,2.39,5.33,0.38,0.53,5.36,0.29,0.0,0.0,0.42,0.0,0.0,0.85,0.09,0.0,0.41,2.93,0.48,0.62,4.26,0.8,6.56,0.0,8.42,0.0,6.53,0.0,2.62,2.81,5.64,0.0,0.0,0.0,6.66,0.0,0.0,4.11,0.83,0.0,6.2,0.0,1.84,2.35,6.7,9.12,0.0,3.06,7.06,0.0,2.08,5.51,2.89,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,2.15,9.92,9.3,5.72,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.98,1.03,1.0
