,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
overcast clouds_0,0.87,1.09,0.92,1.18,1.03,0.64,1.06,0.79,0.88,0.74,2.04,1.84,1.31,1.04,0.83,0.93,0.26,0.74,0.85,1.03,0.39,0.8,0.72,1.11,0.59,0.34,1.02,0.43,0.3,0.67,0.84,0.51,0.69,0.0,0.0,0.0,0.17,0.67,1.16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.69,2.2,1.04,1.24,0.73,3.08,0.71,1.56,1.72,1.03,0.8,1.18,0.49,0.75,0.57,1.21,0.39,0.72,1.07,0.82,0.9,0.73,0.82,1.15,0.08,0.61,0.75,0.83,1.16,0.96,1.07,0.5,0.59,0.32,0.87,0.46,0.84,0.84,1.23,1.02,0.34,0.43,0.82,0.68,0.86,0.67,0.0,0.38,0.31,0.84,0.55,2.0,3.96,0.52,0.0,1.63,0.73,0.0,0.0,0.44,1.32,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.67,0.17,0.9,0.0,1.16,0.0,0.0,6.14,0.0,0.5,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.98,0.93
overcast clouds_2,0.27,1.56,0.7,1.68,1.31,0.11,1.05,0.58,0.45,0.53,3.51,1.41,0.65,0.55,0.51,0.64,0.04,0.33,0.27,0.38,0.04,0.11,0.27,0.66,0.09,0.12,0.53,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.49,1.48,0.5,1.48,0.34,1.07,18.15,0.82,0.76,0.38,0.23,0.63,0.77,0.59,0.61,0.39,0.04,0.43,0.36,0.36,0.2,0.23,0.12,0.32,0.28,0.09,0.1,0.65,0.65,0.36,0.56,0.0,0.48,0.12,0.21,0.0,0.0,1.17,0.54,0.53,0.55,0.0,0.0,0.0,0.7,0.0,0.0,0.72,0.0,0.0,0.0,0.97,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.74,0.95
overcast clouds_1,0.59,1.38,0.91,1.4,1.09,0.45,1.05,0.82,0.71,0.68,3.17,1.78,1.09,0.93,0.7,0.87,0.32,0.56,0.62,0.78,0.22,0.37,0.53,1.16,0.15,0.26,0.9,0.27,0.0,0.0,0.21,0.63,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.59,1.93,0.86,1.55,0.56,1.53,0.99,10.85,1.15,0.78,0.58,1.07,0.58,0.67,0.84,1.05,0.23,0.79,0.68,0.68,1.2,0.48,0.32,0.94,0.37,0.15,0.0,1.01,1.02,0.92,1.23,0.55,1.21,0.25,1.5,0.0,0.35,0.79,0.76,0.9,0.93,0.27,0.9,1.08,2.36,0.0,0.0,0.93,0.0,0.21,0.0,1.72,2.01,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.96
scattered clouds_0,1.21,0.73,1.06,0.92,0.89,1.43,0.98,0.96,1.49,0.42,1.16,1.75,1.59,0.68,1.71,0.52,0.55,0.38,0.62,0.42,0.22,0.58,0.14,0.36,0.29,0.12,0.74,0.46,0.12,0.38,0.66,0.07,0.78,1.14,0.51,0.0,0.0,0.38,1.33,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.4,0.38,2.08,0.66,1.24,0.39,1.47,0.81,0.96,1.88,0.42,0.57,0.76,1.36,0.42,1.15,1.58,0.23,0.67,0.56,0.48,0.54,0.15,0.61,2.38,0.38,0.3,1.06,0.29,0.65,0.33,0.58,0.8,0.25,0.13,0.44,0.0,0.0,0.41,0.79,0.74,0.19,0.46,0.31,0.33,0.49,0.38,0.0,0.0,0.12,0.66,0.0,1.02,0.7,0.07,0.0,0.93,0.84,1.5,1.88,1.02,0.76,0.0,1.14,0.0,0.51,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,1.33,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.84,0.96
light intensity drizzle_0,1.01,1.51,1.17,0.07,1.65,0.54,0.01,0.0,0.35,1.99,1.13,0.61,0.37,2.8,0.08,0.89,0.13,3.57,1.11,4.5,0.93,2.26,4.69,0.36,3.12,0.84,3.48,2.19,4.18,2.67,1.92,3.79,2.92,1.29,1.45,3.13,3.15,6.51,0.76,1.29,2.09,1.46,4.14,1.19,0.0,0.0,0.33,2.24,0.68,3.17,0.48,3.66,1.36,0.86,1.14,0.49,4.5,1.18,1.9,0.08,1.19,0.23,0.25,0.93,0.26,1.25,1.21,0.14,4.74,2.2,0.1,0.0,3.16,0.0,0.41,0.4,1.4,0.33,0.0,0.1,0.82,0.0,0.0,0.82,0.77,0.7,3.48,0.22,2.19,0.0,1.9,0.0,2.67,0.0,4.26,4.1,1.92,0.72,0.29,0.0,3.79,2.23,0.35,2.86,0.0,0.0,2.89,0.0,0.0,1.29,1.45,1.45,0.0,1.83,3.13,0.0,6.51,3.15,1.17,0.0,0.76,1.83,0.0,0.0,2.09,1.29,0.0,0.0,7.02,1.46,0.0,4.14,0.0,3.99,3.81,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.0,1.03
haze_0,0.69,0.87,0.71,1.68,0.61,0.53,1.95,1.95,0.58,2.1,0.76,0.56,0.55,0.75,0.45,2.57,0.12,0.66,4.77,0.89,2.47,0.64,0.75,1.69,0.57,1.45,0.72,0.71,0.96,0.15,0.97,0.17,0.27,13.58,0.0,1.1,1.18,0.46,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.2,0.62,0.84,0.46,0.67,0.89,0.53,0.69,0.68,0.89,5.04,0.38,0.36,2.97,0.32,0.38,2.52,0.67,2.83,2.34,0.4,0.79,0.63,0.64,0.34,0.59,0.06,1.86,2.76,1.87,1.53,0.27,0.1,1.5,1.59,0.0,0.14,1.31,3.77,0.72,2.54,0.71,0.74,0.4,0.88,0.15,0.0,0.13,0.99,0.97,1.14,3.04,0.42,0.18,0.78,0.74,0.29,2.4,2.25,0.61,0.91,0.0,13.58,0.0,0.0,6.76,0.0,1.1,0.0,0.46,1.18,0.0,6.3,5.57,1.92,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,1.07
light rain_1,1.61,0.85,1.38,0.36,0.95,1.26,0.19,0.06,0.51,0.69,1.33,1.03,0.73,3.03,0.58,0.16,0.9,2.13,0.28,1.72,0.07,1.55,1.19,0.1,1.26,0.1,1.21,1.26,0.5,1.73,1.18,1.17,2.63,0.0,2.53,0.46,1.47,2.84,0.0,0.0,0.57,1.59,1.8,0.0,0.0,0.0,0.54,0.71,1.03,1.59,1.14,2.06,1.49,1.15,1.17,0.72,1.72,0.27,10.94,0.8,0.21,0.95,0.54,0.05,0.97,0.65,0.46,0.46,1.19,1.57,0.31,0.42,1.2,0.63,0.12,0.1,0.24,0.0,0.0,1.66,0.08,0.0,0.87,4.32,0.17,0.21,1.21,0.72,1.26,0.0,0.83,0.45,1.73,0.0,1.06,0.51,1.18,0.59,0.0,0.0,1.19,0.0,0.0,2.82,1.24,0.0,0.0,0.0,0.0,0.0,4.2,2.53,0.0,2.99,0.46,0.0,2.84,1.47,0.64,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,1.59,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.83,0.97
few clouds_1,1.15,0.82,1.11,0.65,1.21,1.53,1.07,1.15,1.14,0.27,0.55,1.11,1.79,0.4,5.66,0.08,2.91,0.15,0.54,0.07,0.39,0.23,0.03,0.61,0.1,0.0,0.06,0.09,0.0,0.0,0.37,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,1.26,0.21,1.09,0.26,1.22,0.12,0.69,0.59,0.33,1.57,0.07,0.47,0.86,11.37,0.11,2.43,1.56,0.4,0.09,0.46,0.21,0.83,0.04,0.22,1.87,2.83,0.06,2.21,0.43,0.0,0.3,0.0,0.43,0.95,0.0,0.0,0.0,0.9,0.0,0.78,0.06,0.0,0.09,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.37,0.0,0.32,1.74,0.0,0.0,0.0,0.15,1.26,0.0,1.27,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,1.2,0.81,0.92
light snow_0,0.0,1.62,0.0,2.27,0.09,0.0,2.72,2.22,0.29,2.21,0.93,0.59,0.24,1.11,0.12,7.49,0.0,0.96,2.66,1.27,2.33,0.19,1.13,1.22,0.21,7.27,0.37,0.0,0.76,0.25,0.0,0.0,0.15,0.0,1.68,0.72,0.0,0.0,5.25,9.7,7.25,0.0,6.7,8.23,0.0,0.0,0.26,2.48,0.71,1.3,0.29,0.98,1.02,0.6,1.19,0.34,1.27,2.86,0.48,0.04,9.08,0.2,0.08,2.33,0.25,1.96,0.71,0.81,1.12,0.17,0.22,0.0,0.22,0.0,1.41,5.89,0.81,3.21,0.3,0.0,7.43,3.35,0.69,0.0,0.36,1.85,0.37,1.27,0.0,0.82,0.29,0.0,0.25,0.0,1.27,0.78,0.0,1.66,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.72,0.0,0.0,0.0,2.03,0.0,5.25,0.0,0.0,0.0,7.25,9.7,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,2.21,0.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.16,1.06
scattered clouds_2,1.52,0.7,1.18,0.34,1.16,2.1,0.36,0.76,1.12,0.25,0.7,1.37,3.11,0.53,2.21,0.15,2.47,0.18,0.38,0.12,0.28,0.22,0.1,0.18,0.1,0.03,0.19,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.23,1.4,0.4,1.6,0.18,0.86,0.49,0.57,1.13,0.12,0.38,0.92,2.48,0.12,14.29,1.07,0.29,0.36,0.33,0.32,0.23,0.11,0.21,1.86,0.87,0.1,1.96,0.07,0.11,0.13,0.24,0.0,1.05,0.03,0.0,0.0,0.17,0.0,0.47,0.19,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.31,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.56,0.76
scattered clouds_1,1.33,0.82,1.16,0.77,1.09,1.57,0.64,0.86,1.45,0.37,1.16,1.69,2.7,0.57,1.73,0.26,0.52,0.38,0.48,0.34,0.22,0.27,0.19,0.21,0.37,0.12,0.67,0.3,0.33,0.0,0.11,0.0,0.0,0.0,0.37,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.33,1.96,0.52,1.32,0.39,1.57,0.63,0.86,1.7,0.34,0.42,0.56,1.36,0.23,0.81,8.38,0.22,0.16,0.57,0.27,0.77,0.2,0.29,1.99,0.83,0.34,1.95,0.24,0.58,0.41,0.17,0.0,1.08,0.12,0.0,0.25,0.0,0.78,0.65,0.67,0.28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.09,0.5,0.0,0.0,0.89,0.0,0.0,0.0,0.0,1.09,0.0,0.0,1.22,0.37,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.67,0.83
fog_0,0.93,1.4,1.23,1.43,0.68,0.31,0.66,0.26,0.57,2.79,0.28,0.26,0.27,1.09,0.38,1.26,0.21,0.75,2.02,1.15,8.98,0.66,1.1,3.04,0.64,4.44,0.21,0.78,1.29,0.95,0.22,0.87,0.33,0.0,0.0,1.64,0.59,0.0,2.98,2.54,4.79,0.0,0.0,4.66,2.05,0.0,0.53,2.97,0.24,1.27,0.31,0.77,0.36,0.23,0.16,0.3,1.15,2.19,0.19,0.33,1.57,0.05,0.31,9.14,0.06,3.15,4.31,0.12,1.13,0.71,0.5,0.14,0.66,0.0,3.44,1.01,2.76,0.09,0.0,0.25,4.56,0.0,0.0,0.9,1.02,0.59,0.21,0.29,0.78,0.0,0.0,2.37,0.95,0.0,0.48,1.32,0.22,5.42,0.38,0.0,0.88,0.0,0.93,0.36,0.0,1.4,0.0,0.0,10.0,0.0,0.63,0.0,0.0,0.0,1.64,0.0,0.0,0.59,0.77,0.0,2.98,0.0,0.0,0.0,4.79,2.54,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.58,1.18
overcast clouds_3,0.13,2.09,0.34,1.84,0.92,0.0,0.97,1.45,0.12,0.31,3.64,0.64,0.27,0.24,0.28,0.45,0.0,0.12,0.27,0.31,0.08,0.08,0.12,1.24,0.0,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.28,0.54,0.25,0.77,0.12,0.36,0.66,0.54,0.34,0.31,0.29,0.12,0.16,0.27,0.16,0.21,0.08,43.32,0.39,0.31,0.81,0.13,0.09,0.38,0.08,0.0,0.17,1.0,0.27,0.16,1.71,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,6.43,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.98,1.01
mist_1,0.91,1.12,1.11,1.27,0.81,0.4,0.83,0.45,0.73,2.42,0.66,0.5,0.62,1.22,0.52,1.29,0.5,0.93,1.98,1.2,2.93,0.82,1.22,1.08,0.66,1.13,0.35,0.73,1.75,0.24,0.42,0.41,0.0,0.0,0.97,0.35,0.38,0.73,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.7,1.86,0.47,1.31,0.66,0.96,0.67,0.38,0.76,0.71,1.2,2.04,0.99,0.36,1.46,0.41,0.58,2.81,0.5,9.84,2.73,0.08,1.07,0.86,0.74,0.0,0.68,0.19,1.25,1.86,2.16,0.44,0.0,0.64,1.17,0.42,0.0,0.0,1.04,2.46,0.35,2.56,0.73,0.0,0.0,0.93,0.24,0.0,3.46,1.46,0.42,5.7,2.41,1.98,0.28,0.0,0.0,0.0,0.0,0.0,0.96,0.0,3.19,0.0,0.0,0.97,0.0,0.0,0.35,6.1,0.73,0.38,0.0,6.66,0.0,12.21,0.0,0.0,0.87,0.0,0.0,0.0,14.65,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.4,1.04
mist_2,1.08,1.46,1.1,1.09,0.89,0.59,0.53,0.2,0.96,2.5,0.82,0.51,0.49,0.91,0.5,0.92,0.42,0.43,1.65,0.86,1.83,0.49,1.04,0.71,0.28,0.45,0.0,0.55,1.14,0.38,1.46,0.14,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.9,1.46,0.51,0.97,0.36,0.44,1.08,0.8,0.54,0.48,0.86,1.7,0.73,0.54,1.15,0.26,0.76,1.83,0.22,1.78,18.46,0.98,1.04,0.53,0.51,0.1,0.28,0.0,0.67,0.91,1.6,0.23,0.0,0.0,0.34,0.0,0.0,0.0,1.35,1.78,0.0,1.15,0.55,0.0,0.0,0.73,0.38,0.0,1.06,1.17,1.46,3.76,0.0,0.0,0.0,0.0,0.0,0.47,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,2.55,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.51,1.09
broken clouds_2,0.56,1.12,0.42,1.37,0.83,0.83,2.17,3.05,0.45,0.23,0.43,3.3,0.82,0.32,0.69,0.98,0.17,0.14,0.41,0.0,0.0,0.04,0.13,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.1,0.65,0.27,0.96,0.14,0.41,0.28,0.53,0.79,0.0,0.37,0.29,0.31,0.8,0.41,0.71,0.0,0.0,0.43,0.51,46.2,0.14,0.05,0.82,1.67,0.0,1.44,0.0,1.17,0.0,1.07,1.41,1.54,0.0,0.0,0.0,0.0,1.67,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.95
drizzle_0,0.81,1.52,1.31,0.04,1.86,0.17,0.0,0.0,0.13,2.29,0.8,0.36,0.3,2.97,0.04,0.88,0.0,4.49,1.2,4.74,0.92,1.67,7.52,0.27,4.29,1.35,2.96,1.49,8.19,0.95,2.03,3.08,2.38,1.21,1.63,2.73,5.89,3.25,0.0,1.21,7.81,0.0,9.28,0.0,2.93,0.0,0.12,2.66,0.43,3.46,0.19,4.59,1.03,0.43,0.75,0.39,4.74,1.23,1.37,0.06,1.17,0.18,0.19,0.95,0.16,1.08,0.8,0.09,7.63,1.69,0.03,0.0,4.33,0.0,0.31,0.17,1.01,0.12,0.0,0.0,1.31,0.0,0.0,0.51,0.0,0.84,2.96,0.41,1.49,0.0,1.42,0.52,0.95,0.0,6.6,8.42,2.03,0.67,0.0,0.0,3.15,0.0,0.0,2.29,1.06,0.0,1.08,0.0,1.19,1.21,0.9,1.63,0.0,6.83,2.73,0.0,3.25,5.89,2.19,0.0,0.0,3.42,0.0,0.0,7.81,1.21,0.0,0.0,0.0,0.0,0.0,9.28,2.93,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.19,1.15
proximity thunderstorm_0,2.31,0.09,1.14,0.03,0.27,2.97,0.02,0.03,0.87,1.28,0.87,1.18,0.99,2.48,0.37,0.06,0.39,3.05,0.7,2.03,0.37,7.7,1.0,0.09,5.11,0.18,5.64,10.34,1.37,7.04,7.35,4.25,6.56,0.0,6.66,9.58,6.02,0.83,1.45,1.23,0.0,11.18,1.58,0.0,2.99,0.0,0.82,1.46,1.4,2.78,0.87,3.13,1.27,0.29,0.64,1.17,2.03,0.72,1.54,0.39,0.06,0.62,1.0,0.38,0.0,0.55,0.36,0.09,1.03,7.8,0.37,0.1,5.24,0.33,0.11,0.12,0.21,0.0,0.0,0.55,0.18,0.0,0.0,0.78,0.59,0.73,5.64,0.0,10.34,0.0,7.75,0.0,7.04,0.0,0.23,1.41,7.35,0.0,0.0,0.0,4.18,0.0,0.0,6.25,0.0,0.0,7.72,0.0,0.0,0.0,3.68,6.66,0.0,0.0,9.58,0.0,0.83,6.02,0.0,0.0,1.45,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,11.18,0.0,1.58,2.99,7.62,10.93,0.0,0.0,0.0,0.0,0.0,27.94,0.0,0.0,0.0,0.0,0.0,0.98,1.05,1.05
few clouds_0,0.99,0.75,1.05,1.01,1.16,1.28,1.21,1.55,1.53,0.39,0.81,1.41,2.23,0.44,2.18,0.32,0.85,0.28,0.4,0.27,0.26,0.36,0.09,0.54,0.14,0.05,0.55,0.41,0.0,0.3,0.17,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.28,1.68,0.36,0.97,0.29,1.06,0.28,0.75,2.52,0.27,0.37,0.72,2.03,0.28,2.12,2.17,0.27,0.53,0.7,0.64,0.58,0.09,0.39,2.71,1.81,0.11,1.07,0.57,0.38,0.45,0.41,0.0,0.39,0.05,0.26,0.0,0.0,0.64,0.53,0.55,0.0,0.41,0.73,0.0,0.57,0.3,0.0,0.0,0.0,0.17,0.0,1.19,0.82,0.0,0.0,0.73,1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.88,0.97
scattered clouds_3,1.69,0.56,1.02,0.4,1.07,2.53,0.46,0.85,1.11,0.22,0.62,1.05,3.6,0.38,1.89,0.02,1.4,0.09,0.48,0.08,0.37,0.09,0.21,0.18,0.13,0.0,0.0,0.7,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.2,1.0,0.24,1.34,0.1,0.79,0.0,0.84,0.91,0.08,0.53,0.98,1.64,0.03,0.43,1.46,0.38,0.0,0.0,0.47,0.0,0.17,0.09,1.96,49.28,0.14,1.58,0.21,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.56,0.71
heavy intensity rain_0,2.12,0.12,1.41,0.01,0.81,1.69,0.04,0.0,0.44,1.88,0.67,0.68,0.57,2.27,0.29,0.08,0.36,3.72,0.92,3.01,0.49,7.11,2.69,0.0,7.28,0.24,4.69,8.3,3.33,9.38,6.8,8.18,6.15,3.28,11.08,9.56,6.29,3.31,0.0,0.0,0.0,3.72,2.11,0.0,15.94,0.0,0.44,2.14,0.76,2.53,0.55,3.76,0.95,0.2,0.51,0.7,3.01,0.91,1.47,0.4,0.11,0.29,0.63,0.51,0.0,1.02,0.42,0.0,2.61,6.97,0.19,0.14,7.28,0.29,0.0,0.0,0.14,0.0,0.0,0.0,0.12,0.0,0.0,2.78,0.0,0.98,4.69,0.56,8.3,0.0,11.29,0.0,9.38,0.0,3.41,3.42,6.8,0.0,0.0,0.0,8.14,0.0,0.0,5.89,1.45,0.0,4.4,0.0,1.62,3.28,11.04,11.08,0.0,4.65,9.56,0.0,3.31,6.29,2.98,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,2.11,15.94,10.14,9.7,0.0,0.0,0.0,0.0,0.0,37.19,0.0,0.0,0.0,0.0,0.0,0.93,1.14,1.0
